,Unnamed: 0,year,Origin Country,# Migrants,Destination Country
0,1,2002,AUT,172.24965,BEL
1,1,2002,AUT,607.15083,BGR
2,1,2002,AUT,862.29944,CHE
3,1,2002,AUT,15.35992395,CYP
4,1,2002,AUT,665.4997,CZE
5,1,2002,AUT,7639.9995,DEU
6,1,2002,AUT,205.0501495,DNK
7,1,2002,AUT,14.914962,EST
8,1,2002,AUT,408.299285,ESP
9,1,2002,AUT,153.649822,FIN
10,1,2002,AUT,574.45182,FRA
11,1,2002,AUT,305.098925,GRC
12,1,2002,AUT,1614.0075,HUN
13,1,2002,AUT,86.4593765,IRL
14,1,2002,AUT,23.4800462,ISL
15,1,2002,AUT,1066.00235,ITA
16,1,2002,AUT,41.34995,LIE
17,1,2002,AUT,62.5298005,LTU
18,1,2002,AUT,48.5350045,LUX
19,1,2002,AUT,23.434999,LVA
20,1,2002,AUT,6.8580064,MLT
21,1,2002,AUT,423.899775,NLD
22,1,2002,AUT,84.980093,NOR
23,1,2002,AUT,1792.99595,POL
24,1,2002,AUT,183.30035,PRT
25,1,2002,AUT,1836.4937,ROU
26,1,2002,AUT,356.95038,SWE
27,1,2002,AUT,300.749865,SVN
28,1,2002,AUT,1134.493155,SVK
29,1,2002,AUT,863.593115,GBR
30,94,2003,AUT,187.3503,BEL
31,94,2003,AUT,722.6502,BGR
32,94,2003,AUT,832.201045,CHE
33,94,2003,AUT,14.6499888,CYP
34,94,2003,AUT,713.19987,CZE
35,94,2003,AUT,7515.971,DEU
36,94,2003,AUT,174.250801,DNK
37,94,2003,AUT,16.2799535,EST
38,94,2003,AUT,437.700425,ESP
39,94,2003,AUT,153.4991565,FIN
40,94,2003,AUT,562.20016,FRA
41,94,2003,AUT,336.34982,GRC
42,94,2003,AUT,1799.00655,HUN
43,94,2003,AUT,91.0400605,IRL
44,94,2003,AUT,22.6699562,ISL
45,94,2003,AUT,1015.99575,ITA
46,94,2003,AUT,35.60985,LIE
47,94,2003,AUT,69.7800345,LTU
48,94,2003,AUT,50.7349875,LUX
49,94,2003,AUT,27.3999615,LVA
50,94,2003,AUT,6.8225135,MLT
51,94,2003,AUT,407.94888,NLD
52,94,2003,AUT,79.629801,NOR
53,94,2003,AUT,1909.99915,POL
54,94,2003,AUT,198.85047,PRT
55,94,2003,AUT,2334.4992,ROU
56,94,2003,AUT,400.599225,SWE
57,94,2003,AUT,312.299685,SVN
58,94,2003,AUT,1263.99999,SVK
59,94,2003,AUT,927.902435,GBR
60,187,2004,AUT,185.84939,BEL
61,187,2004,AUT,768.00062,BGR
62,187,2004,AUT,827.34985,CHE
63,187,2004,AUT,20.21007285,CYP
64,187,2004,AUT,916.94595,CZE
65,187,2004,AUT,7593.97945,DEU
66,187,2004,AUT,185.200706,DNK
67,187,2004,AUT,21.2699735,EST
68,187,2004,AUT,458.79873,ESP
69,187,2004,AUT,158.7502585,FIN
70,187,2004,AUT,570.350835,FRA
71,187,2004,AUT,334.10045,GRC
72,187,2004,AUT,1988.9964,HUN
73,187,2004,AUT,92.8699305,IRL
74,187,2004,AUT,25.53505955,ISL
75,187,2004,AUT,1012.49735,ITA
76,187,2004,AUT,37.3151255,LIE
77,187,2004,AUT,91.399619,LTU
78,187,2004,AUT,51.584882,LUX
79,187,2004,AUT,41.6900745,LVA
80,187,2004,AUT,9.454011,MLT
81,187,2004,AUT,430.748615,NLD
82,187,2004,AUT,88.9548935,NOR
83,187,2004,AUT,2132.00005,POL
84,187,2004,AUT,194.100715,PRT
85,187,2004,AUT,2565.51355,ROU
86,187,2004,AUT,351.949575,SWE
87,187,2004,AUT,354.64995,SVN
88,187,2004,AUT,1715.00575,SVK
89,187,2004,AUT,1002.501555,GBR
90,280,2005,AUT,209.100065,BEL
91,280,2005,AUT,811.49935,BGR
92,280,2005,AUT,858.700035,CHE
93,280,2005,AUT,21.05491215,CYP
94,280,2005,AUT,969.1001,CZE
95,280,2005,AUT,8144.449,DEU
96,280,2005,AUT,195.100852,DNK
97,280,2005,AUT,23.8650675,EST
98,280,2005,AUT,530.799265,ESP
99,280,2005,AUT,173.60007,FIN
100,280,2005,AUT,622.849165,FRA
101,280,2005,AUT,337.048835,GRC
102,280,2005,AUT,2155.4969,HUN
103,280,2005,AUT,96.475235,IRL
104,280,2005,AUT,29.4849995,ISL
105,280,2005,AUT,1065.9957,ITA
106,280,2005,AUT,38.3199765,LIE
107,280,2005,AUT,109.249965,LTU
108,280,2005,AUT,52.5099835,LUX
109,280,2005,AUT,48.3301555,LVA
110,280,2005,AUT,9.36649455,MLT
111,280,2005,AUT,454.300075,NLD
112,280,2005,AUT,98.9255575,NOR
113,280,2005,AUT,2359.00585,POL
114,280,2005,AUT,212.34901,PRT
115,280,2005,AUT,2755.49065,ROU
116,280,2005,AUT,344.600175,SWE
117,280,2005,AUT,405.90025,SVN
118,280,2005,AUT,1919.991,SVK
119,280,2005,AUT,1011.99538,GBR
120,373,2006,AUT,228.14888,BEL
121,373,2006,AUT,871.70175,BGR
122,373,2006,AUT,1119.9992,CHE
123,373,2006,AUT,22.98488945,CYP
124,373,2006,AUT,1051.0029,CZE
125,373,2006,AUT,9286.013,DEU
126,373,2006,AUT,222.750525,DNK
127,373,2006,AUT,29.42503,EST
128,373,2006,AUT,634.89965,ESP
129,373,2006,AUT,181.449955,FIN
130,373,2006,AUT,685.4019,FRA
131,373,2006,AUT,376.350785,GRC
132,373,2006,AUT,2355.5027,HUN
133,373,2006,AUT,124.1001795,IRL
134,373,2006,AUT,28.26011065,ISL
135,373,2006,AUT,1174.505,ITA
136,373,2006,AUT,60.569885,LIE
137,373,2006,AUT,132.54946,LTU
138,373,2006,AUT,54.2099825,LUX
139,373,2006,AUT,50.449967,LVA
140,373,2006,AUT,9.8235175,MLT
141,373,2006,AUT,514.400065,NLD
142,373,2006,AUT,106.099864,NOR
143,373,2006,AUT,2647.98775,POL
144,373,2006,AUT,225.4006,PRT
145,373,2006,AUT,3068.9884,ROU
146,373,2006,AUT,397.89986,SWE
147,373,2006,AUT,448.80065,SVN
148,373,2006,AUT,2185.51031,SVK
149,373,2006,AUT,1119.99782,GBR
150,466,2007,AUT,231.95037,BEL
151,466,2007,AUT,1169.998955,BGR
152,466,2007,AUT,1348.9943,CHE
153,466,2007,AUT,27.08995585,CYP
154,466,2007,AUT,1121.00165,CZE
155,466,2007,AUT,10155.029,DEU
156,466,2007,AUT,248.4004395,DNK
157,466,2007,AUT,30.6651045,EST
158,466,2007,AUT,701.20049,ESP
159,466,2007,AUT,201.349415,FIN
160,466,2007,AUT,707.149375,FRA
161,466,2007,AUT,382.75025,GRC
162,466,2007,AUT,2564.49665,HUN
163,466,2007,AUT,133.8000535,IRL
164,466,2007,AUT,36.940084,ISL
165,466,2007,AUT,1273.0006,ITA
166,466,2007,AUT,72.9050525,LIE
167,466,2007,AUT,125.1999905,LTU
168,466,2007,AUT,63.825141,LUX
169,466,2007,AUT,52.650055,LVA
170,466,2007,AUT,12.9700115,MLT
171,466,2007,AUT,544.60071,NLD
172,466,2007,AUT,118.000363,NOR
173,466,2007,AUT,3412.98955,POL
174,466,2007,AUT,229.90028,PRT
175,466,2007,AUT,4175.9984,ROU
176,466,2007,AUT,436.750245,SWE
177,466,2007,AUT,573.5022,SVN
178,466,2007,AUT,2309.5015,SVK
179,466,2007,AUT,1160.499805,GBR
180,559,2008,AUT,229.64977,BEL
181,559,2008,AUT,1270.0025,BGR
182,559,2008,AUT,1363.50535,CHE
183,559,2008,AUT,26.2051063,CYP
184,559,2008,AUT,1197.9995,CZE
185,559,2008,AUT,10724.9405,DEU
186,559,2008,AUT,197.44928,DNK
187,559,2008,AUT,29.3299805,EST
188,559,2008,AUT,691.350105,ESP
189,559,2008,AUT,189.349946,FIN
190,559,2008,AUT,721.750175,FRA
191,559,2008,AUT,397.149815,GRC
192,559,2008,AUT,2726.99855,HUN
193,559,2008,AUT,133.400349,IRL
194,559,2008,AUT,28.3349515,ISL
195,559,2008,AUT,1261.00145,ITA
196,559,2008,AUT,66.225039,LIE
197,559,2008,AUT,128.550195,LTU
198,559,2008,AUT,61.7450245,LUX
199,559,2008,AUT,54.855031,LVA
200,559,2008,AUT,11.979992,MLT
201,559,2008,AUT,573.550735,NLD
202,559,2008,AUT,129.0507005,NOR
203,559,2008,AUT,3623.499,POL
204,559,2008,AUT,232.50051,PRT
205,559,2008,AUT,4860.00065,ROU
206,559,2008,AUT,447.599205,SWE
207,559,2008,AUT,598.44975,SVN
208,559,2008,AUT,2569.9943,SVK
209,559,2008,AUT,1200.00204,GBR
210,1,2002,BEL,188.250395,AUT
211,4,2002,BEL,174.700761,BGR
212,4,2002,BEL,1110.49985,CHE
213,4,2002,BEL,29.4349387,CYP
214,4,2002,BEL,124.449835,CZE
215,4,2002,BEL,2798.49265,DEU
216,4,2002,BEL,442.80047,DNK
217,4,2002,BEL,35.8100215,EST
218,4,2002,BEL,2354.001,ESP
219,4,2002,BEL,188.89973,FIN
220,4,2002,BEL,17229.9835,FRA
221,4,2002,BEL,1001.4985,GRC
222,4,2002,BEL,227.700445,HUN
223,4,2002,BEL,319.05115,IRL
224,4,2002,BEL,22.62002985,ISL
225,4,2002,BEL,2093.50325,ITA
226,4,2002,BEL,5.5690183,LIE
227,4,2002,BEL,43.005051,LTU
228,4,2002,BEL,3291.5008,LUX
229,4,2002,BEL,23.2799215,LVA
230,4,2002,BEL,13.0300325,MLT
231,4,2002,BEL,4694.0027,NLD
232,4,2002,BEL,153.30066,NOR
233,4,2002,BEL,934.4481,POL
234,4,2002,BEL,783.950965,PRT
235,4,2002,BEL,308.000205,ROU
236,4,2002,BEL,440.2487,SWE
237,4,2002,BEL,55.8300265,SVN
238,4,2002,BEL,96.2245685,SVK
239,4,2002,BEL,5125.99415,GBR
240,94,2003,BEL,215.749645,AUT
241,97,2003,BEL,173.800438,BGR
242,97,2003,BEL,1144.99823,CHE
243,97,2003,BEL,30.1699571,CYP
244,97,2003,BEL,125.1500915,CZE
245,97,2003,BEL,2816.99285,DEU
246,97,2003,BEL,432.448465,DNK
247,97,2003,BEL,36.54994,EST
248,97,2003,BEL,2396.4938,ESP
249,97,2003,BEL,204.15103,FIN
250,97,2003,BEL,18015.014,FRA
251,97,2003,BEL,1049.9995,GRC
252,97,2003,BEL,230.498155,HUN
253,97,2003,BEL,338.3496045,IRL
254,97,2003,BEL,21.7301429,ISL
255,97,2003,BEL,2083.0057,ITA
256,97,2003,BEL,5.6269947,LIE
257,97,2003,BEL,42.9150635,LTU
258,97,2003,BEL,3377.5048,LUX
259,97,2003,BEL,24.570007,LVA
260,97,2003,BEL,13.6150275,MLT
261,97,2003,BEL,4681.5043,NLD
262,97,2003,BEL,150.8990985,NOR
263,97,2003,BEL,930.35,POL
264,97,2003,BEL,776.20019,PRT
265,97,2003,BEL,302.550185,ROU
266,97,2003,BEL,445.250555,SWE
267,97,2003,BEL,58.5998515,SVN
268,97,2003,BEL,97.189674,SVK
269,97,2003,BEL,5451.0026,GBR
270,187,2004,BEL,226.500895,AUT
271,190,2004,BEL,176.300085,BGR
272,190,2004,BEL,1113.99675,CHE
273,190,2004,BEL,42.464877,CYP
274,190,2004,BEL,176.099675,CZE
275,190,2004,BEL,2773.49925,DEU
276,190,2004,BEL,415.49849,DNK
277,190,2004,BEL,53.894955,EST
278,190,2004,BEL,2406.50635,ESP
279,190,2004,BEL,202.99978,FIN
280,190,2004,BEL,17244.9735,FRA
281,190,2004,BEL,999.3492,GRC
282,190,2004,BEL,268.30144,HUN
283,190,2004,BEL,335.0510825,IRL
284,190,2004,BEL,21.3899086,ISL
285,190,2004,BEL,2057.4988,ITA
286,190,2004,BEL,5.5249831,LIE
287,190,2004,BEL,62.455002,LTU
288,190,2004,BEL,3559.50615,LUX
289,190,2004,BEL,33.3951605,LVA
290,190,2004,BEL,18.78505,MLT
291,190,2004,BEL,4601.0161,NLD
292,190,2004,BEL,154.899152,NOR
293,190,2004,BEL,1036.4989,POL
294,190,2004,BEL,756.548935,PRT
295,190,2004,BEL,311.54951,ROU
296,190,2004,BEL,443.000755,SWE
297,190,2004,BEL,65.1649125,SVN
298,190,2004,BEL,142.3497405,SVK
299,190,2004,BEL,5028.0082,GBR
300,280,2005,BEL,228.2502,AUT
301,283,2005,BEL,181.75054,BGR
302,283,2005,BEL,1146.49849,CHE
303,283,2005,BEL,46.505176,CYP
304,283,2005,BEL,178.54973,CZE
305,283,2005,BEL,2813.50515,DEU
306,283,2005,BEL,414.149815,DNK
307,283,2005,BEL,58.735,EST
308,283,2005,BEL,2512.9956,ESP
309,283,2005,BEL,209.299875,FIN
310,283,2005,BEL,18360.0225,FRA
311,283,2005,BEL,1025.9999,GRC
312,283,2005,BEL,281.599875,HUN
313,283,2005,BEL,349.5495485,IRL
314,283,2005,BEL,22.1750325,ISL
315,283,2005,BEL,2087.99475,ITA
316,283,2005,BEL,5.49748345,LIE
317,283,2005,BEL,66.5851555,LTU
318,283,2005,BEL,3566.5028,LUX
319,283,2005,BEL,35.6699915,LVA
320,283,2005,BEL,18.879983,MLT
321,283,2005,BEL,4833.49555,NLD
322,283,2005,BEL,168.500404,NOR
323,283,2005,BEL,1092.00275,POL
324,283,2005,BEL,779.547795,PRT
325,283,2005,BEL,331.60036,ROU
326,283,2005,BEL,441.75049,SWE
327,283,2005,BEL,68.2950045,SVN
328,283,2005,BEL,151.799155,SVK
329,283,2005,BEL,5346.00375,GBR
330,373,2006,BEL,228.19964,AUT
331,376,2006,BEL,199.65082,BGR
332,376,2006,BEL,1298.4991,CHE
333,376,2006,BEL,47.8151075,CYP
334,376,2006,BEL,193.099715,CZE
335,376,2006,BEL,2957.00155,DEU
336,376,2006,BEL,449.250205,DNK
337,376,2006,BEL,67.330005,EST
338,376,2006,BEL,2702.01215,ESP
339,376,2006,BEL,225.049885,FIN
340,376,2006,BEL,19950.036,FRA
341,376,2006,BEL,1142.0013,GRC
342,376,2006,BEL,310.649765,HUN
343,376,2006,BEL,391.499995,IRL
344,376,2006,BEL,23.69996615,ISL
345,376,2006,BEL,2266.99775,ITA
346,376,2006,BEL,5.61948835,LIE
347,376,2006,BEL,76.5600095,LTU
348,376,2006,BEL,3846.99935,LUX
349,376,2006,BEL,41.1850615,LVA
350,376,2006,BEL,20.6350765,MLT
351,376,2006,BEL,5315.49925,NLD
352,376,2006,BEL,175.40029,NOR
353,376,2006,BEL,1217.9982,POL
354,376,2006,BEL,870.1,PRT
355,376,2006,BEL,376.398815,ROU
356,376,2006,BEL,494.89939,SWE
357,376,2006,BEL,76.884975,SVN
358,376,2006,BEL,167.300552,SVK
359,376,2006,BEL,5669.9917,GBR
360,466,2007,BEL,266.850015,AUT
361,469,2007,BEL,349.0509,BGR
362,469,2007,BEL,1333.49993,CHE
363,469,2007,BEL,53.7950345,CYP
364,469,2007,BEL,226.400175,CZE
365,469,2007,BEL,3219.5014,DEU
366,469,2007,BEL,472.59958,DNK
367,469,2007,BEL,78.654935,EST
368,469,2007,BEL,2979.0019,ESP
369,469,2007,BEL,258.19986,FIN
370,469,2007,BEL,22415.0375,FRA
371,469,2007,BEL,1289.49795,GRC
372,469,2007,BEL,349.59894,HUN
373,469,2007,BEL,443.250791,IRL
374,469,2007,BEL,25.0401937,ISL
375,469,2007,BEL,2539.9995,ITA
376,469,2007,BEL,6.9170056,LIE
377,469,2007,BEL,89.429659,LTU
378,469,2007,BEL,4357.9898,LUX
379,469,2007,BEL,48.6250735,LVA
380,469,2007,BEL,22.1950205,MLT
381,469,2007,BEL,5983.50635,NLD
382,469,2007,BEL,186.3499875,NOR
383,469,2007,BEL,1750.49475,POL
384,469,2007,BEL,951.751185,PRT
385,469,2007,BEL,632.40022,ROU
386,469,2007,BEL,534.549345,SWE
387,469,2007,BEL,107.09997,SVN
388,469,2007,BEL,191.249705,SVK
389,469,2007,BEL,6278.99545,GBR
390,559,2008,BEL,267.899805,AUT
391,562,2008,BEL,356.749135,BGR
392,562,2008,BEL,1387.99645,CHE
393,562,2008,BEL,56.6050495,CYP
394,562,2008,BEL,235.450975,CZE
395,562,2008,BEL,3303.9993,DEU
396,562,2008,BEL,440.049055,DNK
397,562,2008,BEL,78.119885,EST
398,562,2008,BEL,2666.4986,ESP
399,562,2008,BEL,240.80036,FIN
400,562,2008,BEL,22809.947,FRA
401,562,2008,BEL,1302.9998,GRC
402,562,2008,BEL,349.049765,HUN
403,562,2008,BEL,439.850775,IRL
404,562,2008,BEL,23.140027,ISL
405,562,2008,BEL,2498.99135,ITA
406,562,2008,BEL,6.66850295,LIE
407,562,2008,BEL,91.829805,LTU
408,562,2008,BEL,4173.48135,LUX
409,562,2008,BEL,49.4400375,LVA
410,562,2008,BEL,21.409997,MLT
411,562,2008,BEL,6304.9882,NLD
412,562,2008,BEL,203.400075,NOR
413,562,2008,BEL,1886.4974,POL
414,562,2008,BEL,980.99919,PRT
415,562,2008,BEL,684.2008,ROU
416,562,2008,BEL,568.84871,SWE
417,562,2008,BEL,114.100145,SVN
418,562,2008,BEL,209.9491025,SVK
419,562,2008,BEL,6364.51705,GBR
420,4,2002,BGR,1160.50207,AUT
421,4,2002,BGR,711.549775,BEL
422,7,2002,BGR,285.2496805,CHE
423,7,2002,BGR,591.5498825,CYP
424,7,2002,BGR,1417.49619,CZE
425,7,2002,BGR,7945.47265,DEU
426,7,2002,BGR,128.5498355,DNK
427,7,2002,BGR,8.5589847,EST
428,7,2002,BGR,11039.96685,ESP
429,7,2002,BGR,51.0750646,FIN
430,7,2002,BGR,1175.001905,FRA
431,7,2002,BGR,4203.5105,GRC
432,7,2002,BGR,70.3698675,HUN
433,7,2002,BGR,104.30020755,IRL
434,7,2002,BGR,8.85400725,ISL
435,7,2002,BGR,3365.49718,ITA
436,7,2002,BGR,1.119995695,LIE
437,7,2002,BGR,26.709985,LTU
438,7,2002,BGR,19.7050713,LUX
439,7,2002,BGR,18.6800735,LVA
440,7,2002,BGR,16.3250103,MLT
441,7,2002,BGR,519.550114,NLD
442,7,2002,BGR,98.27509,NOR
443,7,2002,BGR,249.5492065,POL
444,7,2002,BGR,316.199644,PRT
445,7,2002,BGR,45.9849229,ROU
446,7,2002,BGR,199.9005525,SWE
447,7,2002,BGR,15.29995035,SVN
448,7,2002,BGR,170.899923,SVK
449,7,2002,BGR,2757.50102,GBR
450,97,2003,BGR,1248.499265,AUT
451,97,2003,BGR,742.749965,BEL
452,100,2003,BGR,279.2496515,CHE
453,100,2003,BGR,612.249387,CYP
454,100,2003,BGR,1467.008015,CZE
455,100,2003,BGR,8124.4691,DEU
456,100,2003,BGR,124.30011645,DNK
457,100,2003,BGR,9.19852055,EST
458,100,2003,BGR,10415.0398,ESP
459,100,2003,BGR,44.02001585,FIN
460,100,2003,BGR,1179.997065,FRA
461,100,2003,BGR,4440.49625,GRC
462,100,2003,BGR,75.5500905,HUN
463,100,2003,BGR,110.05001815,IRL
464,100,2003,BGR,7.9865245,ISL
465,100,2003,BGR,3565.4894,ITA
466,100,2003,BGR,1.20349941,LIE
467,100,2003,BGR,26.98498905,LTU
468,100,2003,BGR,20.0299999,LUX
469,100,2003,BGR,18.4800165,LVA
470,100,2003,BGR,15.71000055,MLT
471,100,2003,BGR,525.5990315,NLD
472,100,2003,BGR,95.7353203,NOR
473,100,2003,BGR,255.600052,POL
474,100,2003,BGR,307.2002525,PRT
475,100,2003,BGR,46.3699505,ROU
476,100,2003,BGR,200.748915,SWE
477,100,2003,BGR,15.78499875,SVN
478,100,2003,BGR,178.9499245,SVK
479,100,2003,BGR,2867.005715,GBR
480,190,2004,BGR,1255.997725,AUT
481,190,2004,BGR,704.75012,BEL
482,193,2004,BGR,266.2996435,CHE
483,193,2004,BGR,573.901018,CYP
484,193,2004,BGR,1423.00602,CZE
485,193,2004,BGR,7585.01,DEU
486,193,2004,BGR,124.1502294,DNK
487,193,2004,BGR,8.967471,EST
488,193,2004,BGR,11529.98485,ESP
489,193,2004,BGR,49.76007515,FIN
490,193,2004,BGR,1141.5017,FRA
491,193,2004,BGR,4293.495985,GRC
492,193,2004,BGR,74.624713,HUN
493,193,2004,BGR,104.5003216,IRL
494,193,2004,BGR,7.67449469,ISL
495,193,2004,BGR,3433.51445,ITA
496,193,2004,BGR,1.208000075,LIE
497,193,2004,BGR,27.84987695,LTU
498,193,2004,BGR,18.92495865,LUX
499,193,2004,BGR,17.12004785,LVA
500,193,2004,BGR,16.3699461,MLT
501,193,2004,BGR,491.9503235,NLD
502,193,2004,BGR,94.2103987,NOR
503,193,2004,BGR,257.399979,POL
504,193,2004,BGR,281.800169,PRT
505,193,2004,BGR,47.7749656,ROU
506,193,2004,BGR,178.6985205,SWE
507,193,2004,BGR,13.8799756,SVN
508,193,2004,BGR,178.9500645,SVK
509,193,2004,BGR,2716.4978,GBR
510,283,2005,BGR,1203.997765,AUT
511,283,2005,BGR,744.498325,BEL
512,286,2005,BGR,276.4006165,CHE
513,286,2005,BGR,628.652581,CYP
514,286,2005,BGR,1457.000455,CZE
515,286,2005,BGR,7040.99175,DEU
516,286,2005,BGR,118.94964,DNK
517,286,2005,BGR,9.4880272,EST
518,286,2005,BGR,11360.0316,ESP
519,286,2005,BGR,47.84500525,FIN
520,286,2005,BGR,1160.004875,FRA
521,286,2005,BGR,4501.4996,GRC
522,286,2005,BGR,75.565114,HUN
523,286,2005,BGR,111.29961555,IRL
524,286,2005,BGR,8.095998055,ISL
525,286,2005,BGR,3489.000745,ITA
526,286,2005,BGR,1.23999937,LIE
527,286,2005,BGR,27.2600201,LTU
528,286,2005,BGR,20.4049957,LUX
529,286,2005,BGR,17.03500045,LVA
530,286,2005,BGR,13.510021,MLT
531,286,2005,BGR,497.2502745,NLD
532,286,2005,BGR,101.800598,NOR
533,286,2005,BGR,276.349709,POL
534,286,2005,BGR,316.249954,PRT
535,286,2005,BGR,50.0200049,ROU
536,286,2005,BGR,174.399441,SWE
537,286,2005,BGR,14.93495825,SVN
538,286,2005,BGR,189.6498895,SVK
539,286,2005,BGR,2772.995085,GBR
540,376,2006,BGR,1227.99751,AUT
541,376,2006,BGR,821.64894,BEL
542,379,2006,BGR,319.2500895,CHE
543,379,2006,BGR,702.0500085,CYP
544,379,2006,BGR,1611.00851,CZE
545,379,2006,BGR,7090.0037,DEU
546,379,2006,BGR,120.700253,DNK
547,379,2006,BGR,10.06500845,EST
548,379,2006,BGR,12720.0554,ESP
549,379,2006,BGR,56.4999209,FIN
550,379,2006,BGR,1252.498085,FRA
551,379,2006,BGR,5020.50665,GRC
552,379,2006,BGR,80.439868,HUN
553,379,2006,BGR,126.9495399,IRL
554,379,2006,BGR,8.602991785,ISL
555,379,2006,BGR,3606.51271,ITA
556,379,2006,BGR,1.41200568,LIE
557,379,2006,BGR,28.9099836,LTU
558,379,2006,BGR,24.899952,LUX
559,379,2006,BGR,19.499945,LVA
560,379,2006,BGR,15.3650476,MLT
561,379,2006,BGR,547.54988,NLD
562,379,2006,BGR,98.715247,NOR
563,379,2006,BGR,293.8496025,POL
564,379,2006,BGR,354.8010675,PRT
565,379,2006,BGR,55.1250105,ROU
566,379,2006,BGR,194.0995295,SWE
567,379,2006,BGR,17.200031,SVN
568,379,2006,BGR,213.3498315,SVK
569,379,2006,BGR,3072.48841,GBR
570,469,2007,BGR,2070.501345,AUT
571,469,2007,BGR,1417.497225,BEL
572,472,2007,BGR,544.85086,CHE
573,472,2007,BGR,1501.4986485,CYP
574,472,2007,BGR,3507.998915,CZE
575,472,2007,BGR,14305.0184,DEU
576,472,2007,BGR,234.9502505,DNK
577,472,2007,BGR,20.880062,EST
578,472,2007,BGR,20069.93365,ESP
579,472,2007,BGR,131.950285,FIN
580,472,2007,BGR,2103.500055,FRA
581,472,2007,BGR,8562.9909,GRC
582,472,2007,BGR,135.6997455,HUN
583,472,2007,BGR,212.1497955,IRL
584,472,2007,BGR,13.6450079,ISL
585,472,2007,BGR,6568.0108,ITA
586,472,2007,BGR,2.34299533,LIE
587,472,2007,BGR,62.9200635,LTU
588,472,2007,BGR,36.7249592,LUX
589,472,2007,BGR,49.169918,LVA
590,472,2007,BGR,32.4850885,MLT
591,472,2007,BGR,1814.000505,NLD
592,472,2007,BGR,184.6000945,NOR
593,472,2007,BGR,625.149005,POL
594,472,2007,BGR,537.649001,PRT
595,472,2007,BGR,123.6496515,ROU
596,472,2007,BGR,709.551245,SWE
597,472,2007,BGR,39.4298915,SVN
598,472,2007,BGR,471.4505235,SVK
599,472,2007,BGR,5145.002015,GBR
600,562,2008,BGR,2192.002325,AUT
601,562,2008,BGR,1363.002145,BEL
602,565,2008,BGR,495.94983,CHE
603,565,2008,BGR,1549.49288,CYP
604,565,2008,BGR,3489.50176,CZE
605,565,2008,BGR,14724.9403,DEU
606,565,2008,BGR,321.200398,DNK
607,565,2008,BGR,21.279927,EST
608,565,2008,BGR,13955.095,ESP
609,565,2008,BGR,139.750978,FIN
610,565,2008,BGR,2085.497735,FRA
611,565,2008,BGR,8823.47825,GRC
612,565,2008,BGR,134.4495695,HUN
613,565,2008,BGR,180.5997625,IRL
614,565,2008,BGR,12.93500225,ISL
615,565,2008,BGR,6180.49885,ITA
616,565,2008,BGR,2.39449709,LIE
617,565,2008,BGR,62.7250505,LTU
618,565,2008,BGR,41.88505995,LUX
619,565,2008,BGR,48.5350025,LVA
620,565,2008,BGR,24.50002545,MLT
621,565,2008,BGR,1842.99531,NLD
622,565,2008,BGR,244.398844,NOR
623,565,2008,BGR,664.051205,POL
624,565,2008,BGR,524.899935,PRT
625,565,2008,BGR,130.8499445,ROU
626,565,2008,BGR,641.800545,SWE
627,565,2008,BGR,44.6298195,SVN
628,565,2008,BGR,483.9501,SVK
629,565,2008,BGR,4990.99802,GBR
630,10,2002,CYP,10.924994575,AUT
631,10,2002,CYP,10.69497415,BEL
632,10,2002,CYP,179.250462,BGR
633,10,2002,CYP,6.366026715,CHE
634,13,2002,CYP,13.8700609,CZE
635,13,2002,CYP,115.200554,DEU
636,13,2002,CYP,8.73149952,DNK
637,13,2002,CYP,1.75600312,EST
638,13,2002,CYP,12.19997495,ESP
639,13,2002,CYP,17.1649974,FIN
640,13,2002,CYP,36.72494815,FRA
641,13,2002,CYP,777.648185,GRC
642,13,2002,CYP,29.1301052,HUN
643,13,2002,CYP,11.510034245,IRL
644,13,2002,CYP,0.2171996563,ISL
645,13,2002,CYP,19.3300282,ITA
646,13,2002,CYP,0.07303967925,LIE
647,13,2002,CYP,4.18750145,LTU
648,13,2002,CYP,0.63405005,LUX
649,13,2002,CYP,3.17849435,LVA
650,13,2002,CYP,4.21600425,MLT
651,13,2002,CYP,22.43013935,NLD
652,13,2002,CYP,5.80649874,NOR
653,13,2002,CYP,56.3800895,POL
654,13,2002,CYP,1.361994765,PRT
655,13,2002,CYP,152.999589,ROU
656,13,2002,CYP,43.9299923,SWE
657,13,2002,CYP,1.08300394,SVN
658,13,2002,CYP,15.8900463,SVK
659,13,2002,CYP,1218.002636,GBR
660,103,2003,CYP,11.3250379,AUT
661,103,2003,CYP,10.9999687,BEL
662,103,2003,CYP,178.4005245,BGR
663,103,2003,CYP,6.54497656,CHE
664,106,2003,CYP,15.4300174,CZE
665,106,2003,CYP,125.1000545,DEU
666,106,2003,CYP,11.710012495,DNK
667,106,2003,CYP,1.900007875,EST
668,106,2003,CYP,11.9399661,ESP
669,106,2003,CYP,15.59005109,FIN
670,106,2003,CYP,44.3750037,FRA
671,106,2003,CYP,819.650618,GRC
672,106,2003,CYP,27.37497965,HUN
673,106,2003,CYP,12.039992215,IRL
674,106,2003,CYP,0.342899614,ISL
675,106,2003,CYP,19.5249046,ITA
676,106,2003,CYP,0.06303981,LIE
677,106,2003,CYP,4.344998665,LTU
678,106,2003,CYP,0.6026507875,LUX
679,106,2003,CYP,4.467489765,LVA
